Дата,Час,"Объем полного планового потребления, МВт.ч","Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.","Объем покупки по регулируемым договорам, МВт.ч","Объем покупки на РСВ, МВт.ч","Объем продажи в обеспечение РД, МВт.ч","Максимальный индекс равновесной цены, руб./МВт.ч","Минимальный индекс равновесной цены, руб./МВт.ч"
2024.02.01,3,30 752.917,1 322.73,6 433.025,23 727.072,17.981,1 800.89,1 058.19
2024.02.01,4,31 358.782,1 331.44,5 330.885,25 440.767,7.293,1 804.30,1 058.44
2024.02.01,5,31 750.063,1 388.97,5 330.885,25 846.051,3.883,1 837.03,1 058.44
2024.02.01,6,31 806.496,1 446.04,5 330.885,25 902.821,4.388,1 840.17,1 058.44
2024.02.01,7,31 604.002,1 503.87,5 330.885,25 706.552,9.258,1 900.87,1 058.44
2024.02.01,8,31 537.168,1 509.45,5 330.885,25 641.312,6.075,1 941.82,1 058.44
2024.02.01,9,31 332.543,1 556.23,5 330.885,25 422.092,3.650,1 956.58,1 058.44
2024.02.01,10,31 249.935,1 550.42,5 330.885,25 341.561,4.336,1 963.54,1 058.44
2024.02.01,11,31 214.589,1 529.07,5 330.885,25 312.177,6.473,1 932.60,1 058.44
2024.02.01,12,31 316.145,1 541.52,5 330.885,25 411.868,8.351,1 936.27,1 058.44
2024.02.01,13,31 530.111,1 584.44,5 328.405,25 632.394,8.121,1 999.19,1 058.44
2024.02.01,14,31 707.648,1 591.25,9 899.658,21 240.423,9.778,1 988.60,1 058.44
2024.02.01,15,31 559.442,1 585.76,9 899.658,21 075.926,8.553,1 958.30,1 058.44
2024.02.01,16,31 271.138,1 578.91,9 899.658,20 782.888,6.820,1 972.23,1 058.44
2024.02.01,17,30 884.489,1 532.21,9 799.723,20 508.563,13.502,1 931.28,1 058.44
2024.02.01,18,30 263.039,1 406.40,2 513.269,27 163.294,13.966,1 803.83,1 058.44
2024.02.01,19,29 656.865,1 316.92,2 513.269,26 547.331,17.498,1 688.62,1 058.44
2024.02.01,20,29 133.992,1 255.17,2 513.269,26 013.163,18.445,1 569.33,1 055.00
2024.02.01,21,28 909.727,1 243.00,2 513.269,25 779.063,16.633,1 519.54,1 053.91
2024.02.01,22,28 543.582,1 217.02,2 513.269,25 395.140,11.693,1 413.29,1 053.94
2024.02.01,23,28 473.238,1 203.77,2 513.269,25 324.132,11.944,1 395.25,1 054.08
2024.02.02,0,28 572.819,1 223.20,2 513.269,25 418.914,10.210,1 445.65,1 085.00
2024.02.02,1,28 948.649,1 230.38,2 591.188,25 722.090,9.313,1 497.46,1 085.00
2024.02.02,2,29 786.111,1 275.16,6 408.529,22 759.820,12.785,1 651.75,1 085.00
2024.02.02,3,30 636.579,1 331.72,6 433.025,23 614.698,18.763,1 827.38,1 012.80
2024.02.02,4,31 232.268,1 343.40,5 330.885,25 314.797,9.449,1 840.33,956.61
2024.02.02,5,31 603.234,1 388.28,5 330.885,25 679.032,4.880,1 869.73,960.42
2024.02.02,6,31 688.864,1 449.93,5 330.885,25 766.538,5.971,1 852.08,1 090.00
2024.02.02,7,31 518.797,1 526.71,5 330.885,25 600.923,9.009,1 942.23,1 090.00
2024.02.02,8,31 358.065,1 553.67,5 330.885,25 432.511,7.540,1 982.06,1 090.00
2024.02.02,9,31 170.531,1 516.39,5 330.885,25 251.374,3.922,1 955.50,1 090.00
2024.02.02,10,31 098.409,1 509.28,5 330.885,25 177.021,4.357,1 951.39,1 090.00
2024.02.02,11,31 068.041,1 495.28,5 330.885,25 157.319,12.391,1 919.60,1 090.00
2024.02.02,12,31 160.118,1 514.85,5 330.885,25 248.102,9.384,1 927.85,1 090.00
2024.02.02,13,31 297.135,1 536.55,5 328.405,25 384.088,8.998,1 959.25,1 090.00
2024.02.02,14,31 440.908,1 543.75,9 899.658,20 961.629,10.925,1 949.54,1 085.00
2024.02.02,15,31 301.384,1 576.15,9 899.658,20 815.143,11.046,1 955.27,1 090.00
2024.02.02,16,30 981.830,1 559.64,9 899.658,20 496.926,15.934,1 964.77,1 090.00
2024.02.02,17,30 769.337,1 543.05,9 799.723,20 397.865,22.090,1 943.54,1 090.00
2024.02.02,18,30 175.780,1 466.30,2 513.269,27 070.222,13.879,1 882.10,1 090.00
2024.02.02,19,29 805.328,1 389.76,2 513.269,26 695.570,16.903,1 842.75,1 090.00
2024.02.02,20,29 224.904,1 308.87,2 513.269,26 112.582,20.264,1 664.40,1 085.00
2024.02.02,21,28 899.431,1 283.31,2 513.269,25 771.681,18.468,1 582.49,1 085.00
2024.02.02,22,28 650.853,1 271.44,2 513.269,25 505.641,10.406,1 528.51,1 085.00
2024.02.02,23,28 473.075,1 248.81,2 513.269,25 319.984,6.476,1 449.57,1 085.00
2024.02.03,0,28 564.621,1 261.59,2 513.269,25 401.467,8.108,1 650.00,912.38
2024.02.03,1,28 764.199,1 259.94,2 591.188,25 525.448,5.721,1 650.00,912.41
2024.02.03,2,29 145.879,1 272.21,6 408.529,22 105.787,6.534,1 769.33,915.00
2024.02.03,3,29 639.780,1 307.91,6 433.025,22 584.738,15.697,1 792.86,915.00
2024.02.03,4,30 373.105,1 344.38,5 330.885,24 421.982,7.317,1 864.15,912.47
2024.02.03,5,31 037.153,1 448.88,5 330.885,25 116.983,7.630,1 897.26,915.00
2024.02.03,6,31 302.740,1 524.58,5 330.885,25 367.027,8.457,1 918.76,915.00
2024.02.03,7,31 227.591,1 572.00,5 330.885,25 261.919,10.859,1 910.93,915.00
2024.02.03,8,31 114.038,1 591.66,5 330.885,25 173.144,9.676,2 028.20,915.00
2024.02.03,9,30 925.177,1 624.38,5 330.885,24 979.430,6.218,2 086.33,915.00
2024.02.03,10,30 807.937,1 618.08,5 330.885,24 860.902,4.936,2 087.32,915.00
2024.02.03,11,30 730.283,1 599.27,5 330.885,24 784.723,7.692,2 064.54,915.00
2024.02.03,12,30 814.398,1 611.22,5 330.885,24 894.816,6.269,2 051.28,915.00
2024.02.03,13,31 136.427,1 571.00,5 328.405,25 218.509,4.465,1 969.50,915.00
2024.02.03,14,31 269.515,1 574.22,9 899.658,20 780.206,10.899,1 978.59,912.93
2024.02.03,15,31 065.736,1 822.10,9 899.658,20 555.361,12.560,2 334.23,915.00
2024.02.03,16,30 813.368,1 737.95,9 899.658,20 303.691,10.194,2 256.18,915.00
2024.02.03,17,30 451.944,1 657.53,9 799.723,20 061.797,16.757,2 161.03,915.00
2024.02.03,18,29 902.578,1 530.38,2 513.269,26 795.279,7.243,2 009.58,915.00
2024.02.03,19,29 393.475,1 387.79,2 513.269,26 283.796,8.860,1 881.82,915.00
2024.02.03,20,28 877.919,1 303.44,2 513.269,25 761.173,6.989,1 711.55,915.00
2024.02.03,21,28 589.087,1 249.60,2 513.269,25 462.580,5.410,1 650.00,915.00
2024.02.03,22,28 300.252,1 219.24,2 513.269,25 160.012,5.196,1 650.00,915.00
2024.02.03,23,28 106.689,1 187.23,2 513.269,24 954.850,6.416,1 649.99,910.00
2024.02.04,0,28 325.754,1 237.01,2 513.269,25 163.753,5.062,1 650.00,860.00
2024.02.04,1,28 468.987,1 278.59,2 591.188,25 239.298,20.421,1 782.83,860.00
2024.02.04,2,28 730.935,1 257.57,6 408.529,21 673.973,6.226,1 783.64,860.00
2024.02.04,3,29 118.716,1 240.35,6 433.025,22 103.524,10.448,1 650.00,863.73
2024.02.04,4,29 838.285,1 284.64,5 330.885,23 910.902,7.151,1 810.26,860.00
2024.02.04,5,30 505.995,1 305.23,5 330.885,24 596.606,6.953,1 870.53,860.00
2024.02.04,6,30 926.177,1 396.39,5 330.885,25 021.697,6.777,1 896.08,863.73
2024.02.04,7,30 898.115,1 507.50,5 330.885,24 958.320,6.977,1 999.88,863.73
2024.02.04,8,30 726.505,1 514.35,5 330.885,24 771.329,6.206,1 979.11,863.73
2024.02.04,9,30 563.562,1 538.18,5 330.885,24 618.828,4.397,1 989.29,863.73
2024.02.04,10,30 499.144,1 545.02,5 330.885,24 555.922,4.264,2 039.11,863.73
2024.02.04,11,30 419.590,1 553.90,5 330.885,24 469.929,6.351,2 056.37,863.74
2024.02.04,12,30 554.187,1 558.52,5 330.885,24 641.116,5.403,2 121.60,863.73
2024.02.04,13,30 844.434,1 583.36,5 328.405,24 936.197,3.953,2 160.39,863.73
2024.02.04,14,31 036.218,1 613.33,9 899.658,20 549.249,9.876,2 207.34,863.73
2024.02.04,15,30 930.670,1 893.08,9 899.658,20 439.874,9.992,2 641.18,0.00
2024.02.04,16,30 680.880,1 838.36,9 899.658,20 171.496,6.942,2 411.29,863.73
2024.02.04,17,30 334.547,1 697.53,9 799.723,19 918.148,12.759,2 195.22,863.73
2024.02.04,18,29 807.274,1 519.12,2 513.269,26 697.523,7.420,1 955.31,863.73
2024.02.04,19,29 165.850,1 364.91,2 513.269,26 054.711,7.913,1 803.12,863.73
2024.02.04,20,28 718.710,1 296.51,2 513.269,25 595.672,7.217,1 665.65,860.00
2024.02.04,21,28 416.455,1 265.75,2 513.269,25 280.800,4.474,1 650.00,860.00
2024.02.04,22,28 129.908,1 236.36,2 513.269,24 980.604,5.831,1 650.00,860.00
2024.02.04,23,27 977.594,1 200.88,2 513.269,24 811.037,5.643,1 650.00,860.00
2024.02.05,0,28 130.718,1 227.56,2 513.269,24 949.121,4.932,1 650.00,875.00
2024.02.05,1,28 565.669,1 276.81,2 591.188,25 316.470,4.080,1 784.09,875.00
2024.02.05,2,29 482.886,1 303.97,6 408.529,22 444.466,6.218,1 888.67,875.00
2024.02.05,3,30 256.270,1 434.79,6 433.025,23 225.713,11.435,1 908.57,877.86
2024.02.05,4,30 860.677,1 442.44,5 330.885,24 928.656,3.588,1 889.16,875.00
2024.02.05,5,31 168.614,1 505.67,5 330.885,25 210.222,3.305,1 918.34,877.86
2024.02.05,6,31 259.506,1 519.23,5 330.885,25 316.028,4.577,1 902.86,877.86
2024.02.05,7,31 069.803,1 530.39,5 330.885,25 151.994,9.680,1 962.06,877.86
2024.02.05,8,30 880.734,1 528.95,5 330.885,24 968.613,6.761,1 990.81,877.86
2024.02.05,9,30 743.988,1 512.63,5 330.885,24 825.571,4.801,1 963.27,877.86
2024.02.05,10,30 682.575,1 508.18,5 330.885,24 760.033,2.964,1 951.52,877.86
2024.02.05,11,30 612.582,1 507.50,5 330.885,24 690.387,4.376,1 952.77,877.86
2024.02.05,12,30 709.283,1 543.31,5 330.885,24 788.851,3.943,1 941.69,877.86
2024.02.05,13,30 977.975,1 537.59,5 328.405,25 057.012,3.596,2 102.37,877.86
2024.02.05,14,31 134.975,1 518.66,9 899.658,20 644.552,9.472,2 047.13,874.84
2024.02.05,15,30 858.230,1 600.26,9 899.658,20 336.534,10.353,2 048.46,877.86
2024.02.05,16,30 722.901,1 571.47,9 899.658,20 215.313,7.655,2 012.01,877.86
2024.02.05,17,30 385.490,1 526.24,9 799.723,20 001.149,12.918,1 932.95,877.86
2024.02.05,18,29 681.848,1 483.23,2 513.269,26 571.913,8.405,1 880.36,877.86
2024.02.05,19,29 064.528,1 366.00,2 513.269,25 943.050,8.784,1 777.06,877.86
2024.02.05,20,28 466.056,1 249.49,2 513.269,25 347.142,8.312,1 571.77,877.86
2024.02.05,21,28 323.383,1 223.33,2 513.269,25 199.239,6.395,1 523.21,877.86
2024.02.05,22,27 972.165,1 191.49,2 513.269,24 824.789,6.791,1 523.40,877.86
2024.02.05,23,27 924.547,1 128.11,2 513.269,24 773.207,7.471,1 523.75,877.86
2024.02.06,0,27 933.267,1 190.47,2 513.269,24 759.593,4.458,1 652.26,830.00
2024.02.06,1,28 348.594,1 209.34,2 591.188,25 103.061,5.589,1 652.01,830.00
2024.02.06,2,29 212.042,1 296.16,6 408.529,22 174.520,11.483,1 941.52,830.00
2024.02.06,3,29 976.811,1 309.14,6 433.025,22 922.471,19.515,1 969.30,829.93
2024.02.06,4,30 591.589,1 415.38,5 330.885,24 643.800,5.091,1 993.97,831.65
2024.02.06,5,30 947.892,1 371.80,5 330.885,24 997.880,3.977,1 960.62,795.76
2024.02.06,6,30 967.917,1 406.83,5 330.885,25 022.073,4.748,1 984.14,829.26
2024.02.06,7,30 807.640,1 406.41,5 330.885,24 865.436,10.487,2 002.90,830.00
2024.02.06,8,30 614.515,1 473.42,5 330.885,24 671.391,7.715,1 900.57,830.00
2024.02.06,9,30 454.493,1 459.37,5 330.885,24 505.685,5.313,1 867.62,829.98
2024.02.06,10,30 381.153,1 425.43,5 330.885,24 435.299,4.265,1 853.12,830.00
2024.02.06,11,30 496.879,1 398.50,5 330.885,24 560.537,3.437,1 824.74,830.00
2024.02.06,12,30 588.962,1 403.76,5 330.885,24 648.377,3.645,1 995.07,829.53
2024.02.06,13,30 791.186,1 490.19,5 328.405,24 840.434,4.861,1 872.44,239.66
2024.02.06,14,30 956.861,1 465.53,9 899.658,20 462.634,14.850,2 012.27,0.00
2024.02.06,15,30 817.530,1 508.74,9 899.658,20 289.561,11.984,1 992.00,829.62
2024.02.06,16,30 538.023,1 508.49,9 899.658,20 045.249,22.184,1 951.25,829.81
2024.02.06,17,30 150.263,1 458.53,9 799.723,19 771.366,29.722,1 848.95,829.96
2024.02.06,18,29 612.181,1 344.12,2 513.269,26 505.797,27.035,1 760.75,830.00
2024.02.06,19,28 990.310,1 312.93,2 513.269,25 838.480,28.959,1 683.09,830.00
2024.02.06,20,28 517.183,1 205.26,2 513.269,25 377.587,31.589,1 650.00,829.88
2024.02.06,21,28 319.973,1 223.02,2 513.269,25 183.969,25.385,1 651.83,829.93
2024.02.06,22,27 901.545,1 154.12,2 513.269,24 775.239,17.591,1 650.00,829.92
2024.02.06,23,27 724.904,1 096.53,2 513.269,24 581.843,10.891,1 650.00,829.91
2024.02.07,0,27 596.771,1 178.07,2 513.269,24 479.164,3.890,1 533.73,983.63
2024.02.07,1,27 937.685,1 183.39,2 591.188,24 741.856,3.307,1 572.50,984.93
2024.02.07,2,28 699.172,1 243.30,6 408.529,21 696.652,3.475,1 897.86,984.92
2024.02.07,3,29 523.069,1 277.72,6 433.025,22 536.325,13.358,2 039.54,985.00
2024.02.07,4,30 229.830,1 290.71,5 330.885,24 356.374,5.523,2 034.49,985.00
2024.02.07,5,30 648.147,1 320.72,5 330.885,24 759.251,5.497,1 952.74,986.35
2024.02.07,6,30 670.753,1 337.99,5 330.885,24 798.184,9.289,1 928.20,987.18
2024.02.07,7,30 701.409,1 342.44,5 330.885,24 828.843,14.561,1 926.41,985.00
2024.02.07,8,30 734.355,1 366.47,5 330.885,24 863.301,10.403,1 933.59,987.12
2024.02.07,9,30 661.001,1 343.29,5 330.885,24 796.748,6.946,1 827.21,986.56
2024.02.07,10,30 464.588,1 359.06,5 330.885,24 595.044,5.335,1 829.39,987.18
2024.02.07,11,30 585.703,1 332.50,5 330.885,24 712.507,4.186,1 846.18,986.53
2024.02.07,12,30 590.094,1 346.52,5 330.885,24 709.721,4.115,1 957.08,985.00
2024.02.07,13,30 411.124,1 536.33,5 328.405,24 523.990,2.728,2 138.22,987.17
2024.02.07,14,30 612.317,1 587.43,9 899.658,20 145.286,7.839,2 058.11,987.18
2024.02.07,15,30 481.572,1 615.90,9 899.658,20 010.954,6.635,2 126.27,987.18
2024.02.07,16,30 415.350,1 425.57,9 899.658,19 974.050,6.992,1 919.33,987.18
2024.02.07,17,29 854.196,1 503.15,9 799.723,19 502.109,12.717,1 882.59,987.18
2024.02.07,18,29 399.050,1 346.26,2 513.269,26 329.936,4.703,1 707.62,987.18
2024.02.07,19,28 806.389,1 272.32,2 513.269,25 726.836,6.467,1 628.56,987.18
2024.02.07,20,28 278.055,1 215.00,2 513.269,25 178.253,4.803,1 538.87,984.89
2024.02.07,21,28 087.963,1 207.92,2 513.269,24 980.597,4.063,1 496.41,984.88
2024.02.07,22,27 587.573,1 172.55,2 513.269,24 467.435,3.622,1 404.10,984.89
2024.02.07,23,27 538.765,1 155.32,2 513.269,24 406.250,2.208,1 392.68,984.89
2024.02.08,0,27 545.147,1 256.65,2 513.269,24 434.216,2.501,1 620.44,1 107.42
2024.02.08,1,27 854.841,1 262.46,2 591.188,24 662.625,1.147,1 663.86,1 107.44
2024.02.08,2,28 608.069,1 291.12,6 408.529,21 619.179,4.179,1 889.32,1 107.46
2024.02.08,3,29 395.857,1 324.90,6 433.025,22 422.561,13.078,1 936.55,1 107.97
2024.02.08,4,30 040.072,1 376.31,5 330.885,24 170.500,3.249,2 062.23,1 108.41
2024.02.08,5,30 439.191,1 388.05,5 330.885,24 563.993,1.887,2 031.29,1 109.59
2024.02.08,6,30 499.505,1 491.77,5 330.885,24 616.300,1.830,2 060.72,1 110.00
2024.02.08,7,30 357.606,1 409.92,5 330.885,24 479.741,4.346,1 899.70,1 110.00
2024.02.08,8,30 344.853,1 446.74,5 330.885,24 464.197,1.978,1 941.29,1 110.00
2024.02.08,9,30 125.379,1 471.83,5 330.885,24 249.643,1.844,1 872.29,1 110.00
2024.02.08,10,30 051.390,1 456.55,5 330.885,24 181.312,2.889,1 877.41,1 110.00
2024.02.08,11,30 005.885,1 458.83,5 330.885,24 140.876,3.496,1 925.81,1 110.00
2024.02.08,12,30 189.549,1 455.36,5 330.885,24 334.135,3.501,2 174.19,1 110.00
2024.02.08,13,30 382.416,1 451.50,5 328.405,24 543.533,2.320,2 128.74,1 110.00
2024.02.08,14,30 531.424,1 480.55,9 899.658,20 128.306,8.786,2 121.98,1 110.00
2024.02.08,15,30 274.475,1 595.33,9 899.658,19 841.370,6.382,2 195.54,1 110.00
2024.02.08,16,30 010.515,1 583.41,9 899.658,19 575.984,7.935,2 165.81,1 110.00
2024.02.08,17,29 684.227,1 524.27,9 799.723,19 350.249,13.544,2 046.80,1 110.00
2024.02.08,18,29 166.681,1 433.24,2 513.269,26 115.197,6.664,1 829.58,1 110.00
2024.02.08,19,28 694.644,1 363.22,2 513.269,25 631.565,7.540,1 750.82,1 108.35
2024.02.08,20,28 139.443,1 327.35,2 513.269,25 054.331,6.957,1 645.39,1 107.46
2024.02.08,21,27 784.998,1 300.89,2 513.269,24 688.721,8.457,1 578.79,1 107.47
2024.02.08,22,27 529.775,1 288.48,2 513.269,24 425.249,9.237,1 582.49,1 107.47
2024.02.08,23,27 468.988,1 262.78,2 513.269,24 360.605,9.830,1 579.70,1 107.47
2024.02.09,0,27 349.475,1 223.13,2 513.269,24 234.932,8.839,1 462.73,1 070.00
2024.02.09,1,27 734.843,1 225.67,2 591.188,24 548.840,6.328,1 519.82,1 070.00
2024.02.09,2,28 485.695,1 242.59,6 408.529,21 517.184,9.928,1 604.81,1 070.00
2024.02.09,3,29 250.912,1 281.65,6 433.025,22 268.731,14.856,1 783.78,1 070.00
2024.02.09,4,29 836.114,1 308.38,5 330.885,23 958.508,4.832,1 775.28,1 070.00
2024.02.09,5,30 189.509,1 315.28,5 330.885,24 303.714,2.217,1 756.73,1 031.46
2024.02.09,6,30 182.996,1 328.21,5 330.885,24 320.383,3.018,1 735.88,1 073.17
2024.02.09,7,30 002.520,1 315.57,5 330.885,24 139.994,6.910,1 679.09,1 073.17
2024.02.09,8,30 035.587,1 329.69,5 330.885,24 174.294,3.531,1 728.27,1 070.00
2024.02.09,9,29 761.465,1 335.27,5 330.885,23 895.056,1.590,1 713.98,1 073.17
2024.02.09,10,29 685.033,1 332.25,5 330.885,23 815.036,1.902,1 712.56,1 073.17
2024.02.09,11,29 708.024,1 341.32,5 330.885,23 852.533,7.637,1 728.40,1 073.17
2024.02.09,12,29 846.513,1 328.23,5 330.885,23 981.134,5.546,1 793.65,1 073.17
2024.02.09,13,30 068.072,1 344.09,5 328.405,24 207.694,5.783,1 853.36,1 073.15
2024.02.09,14,30 183.837,1 347.11,9 899.658,19 767.698,12.472,1 864.29,1 073.17
2024.02.09,15,29 896.019,1 358.22,9 899.658,19 487.583,14.680,1 815.84,1 073.17
2024.02.09,16,29 691.810,1 408.72,9 899.658,19 271.486,18.022,1 829.43,475.71
2024.02.09,17,29 378.722,1 389.97,9 799.723,19 070.379,26.216,1 772.85,1 073.17
2024.02.09,18,28 867.155,1 325.97,2 513.269,25 816.835,13.530,1 707.03,1 073.17
2024.02.09,19,28 244.132,1 311.41,2 513.269,25 172.226,15.859,1 686.13,1 072.06
2024.02.09,20,27 673.544,1 277.85,2 513.269,24 580.852,18.648,1 592.52,1 070.00
2024.02.09,21,27 419.109,1 266.27,2 513.269,24 314.477,16.910,1 551.09,1 070.00
2024.02.09,22,27 147.495,1 245.40,2 513.269,24 022.865,10.371,1 471.29,1 070.00
2024.02.09,23,27 049.040,1 235.13,2 513.269,23 912.007,3.514,1 434.89,1 070.00
2024.02.10,0,27 168.357,1 222.29,2 513.269,24 022.337,1.589,1 418.54,1 052.65
2024.02.10,1,27 314.519,1 208.41,2 591.188,24 121.102,30.756,1 404.29,1 052.71
2024.02.10,2,27 648.304,1 206.95,6 408.529,20 617.001,7.601,1 411.45,1 052.67
2024.02.10,3,28 146.281,1 226.76,6 433.025,21 100.428,9.805,1 481.13,1 052.73
2024.02.10,4,28 779.175,1 228.60,5 330.885,22 829.049,2.685,1 443.27,1 052.74
2024.02.10,5,29 371.288,1 348.04,5 330.885,23 402.731,5.601,1 650.00,1 053.04
2024.02.10,6,29 588.694,1 351.65,5 330.885,23 615.948,4.037,1 650.00,1 052.98
2024.02.10,7,29 515.195,1 434.43,5 330.885,23 534.493,5.658,1 768.87,1 053.19
2024.02.10,8,29 349.998,1 431.35,5 330.885,23 362.982,4.282,1 837.57,1 053.10
2024.02.10,9,29 269.759,1 380.18,5 330.885,23 324.389,2.663,1 820.39,1 052.33
2024.02.10,10,29 194.020,1 380.78,5 330.885,23 247.726,2.843,1 836.07,1 052.32
2024.02.10,11,29 144.532,1 381.92,5 330.885,23 201.432,4.460,1 836.32,1 052.35
2024.02.10,12,29 370.852,1 331.52,5 330.885,23 445.063,2.283,1 769.75,1 052.50
2024.02.10,13,29 597.334,1 354.95,5 328.405,23 683.603,1.590,1 780.04,1 052.85
2024.02.10,14,29 732.786,1 379.17,9 899.658,19 259.179,11.208,1 807.93,1 052.30
2024.02.10,15,29 552.785,1 406.05,9 899.658,19 066.693,10.185,1 859.01,1 052.28
2024.02.10,16,29 211.795,1 448.08,9 899.658,18 706.165,6.543,1 881.58,1 052.12
2024.02.10,17,28 921.194,1 418.89,9 799.723,18 523.191,15.378,1 881.59,1 052.22
2024.02.10,18,28 494.705,1 352.04,2 513.269,25 367.943,4.818,1 780.29,1 052.40
2024.02.10,19,28 047.234,1 300.29,2 513.269,24 928.723,6.631,1 696.42,1 052.49
2024.02.10,20,27 598.164,1 263.82,2 513.269,24 457.529,3.810,1 631.62,1 052.62
2024.02.10,21,27 256.575,1 245.36,2 513.269,24 099.600,2.070,1 558.44,1 052.64
2024.02.10,22,26 974.129,1 226.18,2 513.269,23 806.130,2.525,1 491.59,1 052.68
2024.02.10,23,26 743.295,1 212.03,2 513.269,23 563.956,4.078,1 439.50,1 052.68
2024.02.11,0,27 099.579,1 225.33,2 513.269,23 957.826,3.781,1 429.72,1 067.42
2024.02.11,1,27 247.922,1 213.19,2 591.188,24 061.853,36.320,1 377.32,1 067.48
2024.02.11,2,27 525.601,1 213.80,6 408.529,20 505.250,12.427,1 412.91,1 067.48
2024.02.11,3,27 894.315,1 223.82,6 433.025,20 857.291,7.596,1 424.91,1 067.52
2024.02.11,4,28 593.155,1 228.61,5 330.885,22 659.158,4.364,1 418.30,1 067.47
2024.02.11,5,29 225.506,1 257.09,5 330.885,23 290.609,4.153,1 477.15,1 067.62
2024.02.11,6,29 582.225,1 331.46,5 330.885,23 629.661,3.887,1 650.00,1 067.69
2024.02.11,7,29 587.889,1 339.54,5 330.885,23 644.986,4.539,1 686.59,1 067.62
2024.02.11,8,29 435.117,1 393.37,5 330.885,23 474.618,2.238,1 803.11,1 067.73
2024.02.11,9,29 325.545,1 390.76,5 330.885,23 393.978,1.720,1 833.18,1 067.16
2024.02.11,10,29 299.716,1 407.71,5 330.885,23 367.651,2.310,1 856.05,1 067.51
2024.02.11,11,29 296.355,1 400.39,5 330.885,23 367.581,2.505,1 852.97,1 067.56
2024.02.11,12,29 541.771,1 348.64,5 330.885,23 626.157,3.624,1 792.33,1 067.30
2024.02.11,13,29 852.148,1 400.77,5 328.405,23 931.838,1.730,1 838.63,1 067.69
2024.02.11,14,30 044.082,1 414.30,9 899.658,19 568.119,6.115,1 858.13,1 067.48
2024.02.11,15,29 911.863,1 566.95,9 899.658,19 397.614,8.215,2 026.86,1 067.98
2024.02.11,16,29 683.293,1 624.44,9 899.658,19 164.580,4.693,2 146.36,1 067.96
2024.02.11,17,29 327.892,1 602.47,9 799.723,18 897.405,8.226,2 084.78,1 067.93
2024.02.11,18,28 837.255,1 431.21,2 513.269,25 721.571,3.340,1 920.91,1 067.04
2024.02.11,19,28 244.497,1 350.93,2 513.269,25 096.754,8.133,1 794.94,1 067.21
2024.02.11,20,27 874.574,1 294.56,2 513.269,24 718.583,6.810,1 697.58,1 067.37
2024.02.11,21,27 462.225,1 261.78,2 513.269,24 281.060,3.922,1 587.23,1 067.41
2024.02.11,22,27 219.795,1 249.53,2 513.269,24 030.552,6.795,1 536.69,1 067.43
2024.02.11,23,26 952.864,1 223.46,2 513.269,23 743.434,6.136,1 444.16,1 067.48
2024.02.12,0,27 117.632,1 206.16,2 513.269,23 899.329,2.647,1 409.70,1 049.50
2024.02.12,1,27 551.878,1 196.23,2 591.188,24 306.971,38.030,1 365.82,1 049.55
2024.02.12,2,28 417.465,1 215.71,6 408.529,21 362.330,13.556,1 416.10,1 049.58
2024.02.12,3,29 219.809,1 283.76,6 433.025,22 135.915,7.846,1 650.00,1 053.34
2024.02.12,4,29 930.012,1 347.00,5 330.885,23 929.141,4.637,1 658.97,1 053.34
2024.02.12,5,30 394.991,1 406.65,5 330.885,24 393.852,5.132,1 720.00,1 053.34
2024.02.12,6,30 466.019,1 467.07,5 330.885,24 473.964,5.419,1 886.11,1 053.34
2024.02.12,7,30 302.167,1 449.59,5 330.885,24 313.648,8.209,1 929.71,1 053.34
2024.02.12,8,30 405.542,1 395.59,5 330.885,24 450.729,3.399,1 886.64,1 053.34
2024.02.12,9,30 147.876,1 420.25,5 330.885,24 176.635,3.393,1 881.00,1 053.34
2024.02.12,10,30 091.537,1 407.78,5 330.885,24 121.607,3.807,1 889.31,1 053.34
2024.02.12,11,30 032.917,1 405.67,5 330.885,24 064.241,3.571,1 886.28,1 053.34
2024.02.12,12,30 142.697,1 379.62,5 330.885,24 174.583,2.497,1 841.80,1 053.34
2024.02.12,13,30 377.568,1 401.59,5 328.405,24 400.531,4.428,1 874.70,1 053.34
2024.02.12,14,30 379.152,1 429.57,9 899.658,19 838.492,7.563,1 913.90,1 053.34
2024.02.12,15,30 301.532,1 475.08,9 899.658,19 771.593,12.003,1 964.25,1 053.34
2024.02.12,16,30 068.754,1 527.24,9 899.658,19 512.985,7.845,2 033.34,1 053.34
2024.02.12,17,29 736.893,1 484.78,9 799.723,19 300.222,12.979,1 972.58,1 053.34
2024.02.12,18,29 102.355,1 395.40,2 513.269,25 946.110,8.982,1 880.52,1 053.34
2024.02.12,19,28 523.252,1 343.67,2 513.269,25 369.258,10.089,1 813.51,1 053.34
2024.02.12,20,28 066.784,1 261.51,2 513.269,24 905.188,9.877,1 670.16,1 049.51
2024.02.12,21,27 749.409,1 237.57,2 513.269,24 570.592,8.076,1 575.41,1 049.56
2024.02.12,22,27 458.559,1 219.23,2 513.269,24 266.574,8.288,1 500.78,1 049.53
2024.02.12,23,27 438.535,1 202.38,2 513.269,24 248.874,9.074,1 426.26,1 049.54
2024.02.13,0,27 349.045,1 294.44,2 513.269,24 105.702,5.504,1 483.42,1 167.22
2024.02.13,1,27 819.508,1 299.67,2 591.188,24 514.887,9.347,1 500.58,1 167.27
